business_id,day,hour,checkins
D4QYO1t0V_Mh29MNHXqesg,UNKNOWN,UNKNOWN,0
o_c82LAuEV5Yr30Xp2NveA,UNKNOWN,UNKNOWN,0
XA4kY-xNUw1S_4PIId_D7g,UNKNOWN,UNKNOWN,0
quD839G-_0HIwAIE0knV6g,UNKNOWN,UNKNOWN,0
2P2MyiUA4y50Jn2Mg_MSlA,UNKNOWN,UNKNOWN,0
u_yEzg8t42Yd8qT2yV7OrA,UNKNOWN,UNKNOWN,0
UXFLCGw1yOCajlMONYQM1w,UNKNOWN,UNKNOWN,0
_DjsTbIy7QKJjzmTBSxvdg,UNKNOWN,UNKNOWN,0
8aRk2nVmVvhfNFW9TcsUfA,UNKNOWN,UNKNOWN,0
C_v_6V52HCfBopAWhNTO2Q,UNKNOWN,UNKNOWN,0
OHxQMmZnJ8HE7VzNfYMFFw,UNKNOWN,UNKNOWN,0
PAjWYqHa9xjDUs_sXHFuWg,UNKNOWN,UNKNOWN,0
NMyMnvEVTzWBssOepGGR0A,UNKNOWN,UNKNOWN,0
HM2x8A0ZzCMcIM_1XNhpxw,UNKNOWN,UNKNOWN,0
J367M0krlEx5jJ8M7daJgg,UNKNOWN,UNKNOWN,0
ewy-9xIsuX2ca0x-OPmCfg,UNKNOWN,UNKNOWN,0
E-3LCDxXg8ojxDe4c7VZ1g,UNKNOWN,UNKNOWN,0
MN6HfA76VrdU4RjiGLwSug,UNKNOWN,UNKNOWN,0
M-bM5y8qdE-Z3mfZept1EA,UNKNOWN,UNKNOWN,0
bvtck6zoM3bJVJyucDB0yQ,UNKNOWN,UNKNOWN,0
6Qn4YU7DKtp2S9IL9Rr0-A,UNKNOWN,UNKNOWN,0
wrJROwvVKHvdMVIZO7HUrw,UNKNOWN,UNKNOWN,0
2dGUuSq9gxEVEIwPp_pG7A,UNKNOWN,UNKNOWN,0
MxZh-JDkIMvZXue6ylc_Kw,UNKNOWN,UNKNOWN,0
-BX2FrUbRD-8kt1W4ZDEcg,UNKNOWN,UNKNOWN,0
IbWfINxjH4IwNCsbqFexiA,UNKNOWN,UNKNOWN,0
JwdaZZJeib5m1_95CRI02w,UNKNOWN,UNKNOWN,0
T3ZpXgSw7eo4cxl7Op7G7w,UNKNOWN,UNKNOWN,0
JSLCRXAD0-lU5-Ax2vPAOA,UNKNOWN,UNKNOWN,0
kfnobqJqKkn7eB3XRuQx_w,UNKNOWN,UNKNOWN,0
kNaWgxtzLunwVCwfElMcJg,UNKNOWN,UNKNOWN,0
HtG4De1Xlv0I4igSgEEEPg,UNKNOWN,UNKNOWN,0
hDzUXPiU85z0YujIIEy06w,UNKNOWN,UNKNOWN,0
7KkgMcbVaetryW1wwpzvvA,UNKNOWN,UNKNOWN,0
_BELd09Ppp0aMUTW-ItJfw,UNKNOWN,UNKNOWN,0
JdoBiBRgeS_KKaNaU1sofA,UNKNOWN,UNKNOWN,0
AWapUDjX0ybACN2smqaZig,UNKNOWN,UNKNOWN,0
BIbjBxoiJLS8CnNsSP64TQ,UNKNOWN,UNKNOWN,0
NbjeMaUoYT_XUB8PWnwLkw,UNKNOWN,UNKNOWN,0
l8UxY5EZ-bBObBDmRS_zDA,UNKNOWN,UNKNOWN,0
j4Ms51MtI4arORwaICNfCw,UNKNOWN,UNKNOWN,0
xGHbSbvng-vXV6i9ePOcgA,UNKNOWN,UNKNOWN,0
eIhgrkXhxhxEgk3N7BVmIg,UNKNOWN,UNKNOWN,0
1Oh7JA9EToc_3lkDJ3YEQg,UNKNOWN,UNKNOWN,0
Wce4gNEr4qDnMKxH1A1rdw,UNKNOWN,UNKNOWN,0
JCdEeoMxmY-kBgIrjbvwRw,UNKNOWN,UNKNOWN,0
LNYqgenmMJv3QgXm0wBGxw,UNKNOWN,UNKNOWN,0
39BNnMLzx0UUwkWKxGeQKA,UNKNOWN,UNKNOWN,0
Xm0BdTIRqtTIgacx_JjICA,UNKNOWN,UNKNOWN,0
1fK0bh0dI_Pz6-I8jorHQw,UNKNOWN,UNKNOWN,0
lZTiB75nCqHc8Q4vGZdmoA,UNKNOWN,UNKNOWN,0
NVHlTy9TXFJQpUzZKuEeWw,UNKNOWN,UNKNOWN,0
DPJMGfVPeSMBjAVKKKxiKw,UNKNOWN,UNKNOWN,0
e0M-nd9S8O5MclYDP-dyBg,UNKNOWN,UNKNOWN,0
mxQaRW6HZxXcvHSo31H-Yw,UNKNOWN,UNKNOWN,0
kihL3ob1VOlAaGNeJ0fClw,UNKNOWN,UNKNOWN,0
5wWlM1ZxY7N9kuAlWUVVOQ,UNKNOWN,UNKNOWN,0
WyZAeMGsjUE7OToI4Jdqfw,UNKNOWN,UNKNOWN,0
_5PJ4GHIXNdUdXtohylKGQ,UNKNOWN,UNKNOWN,0
MjAuGkgPjNLyMrN74_0YbA,UNKNOWN,UNKNOWN,0
zhwqX2uk3XF_fwtwLj397A,UNKNOWN,UNKNOWN,0
JlPLadwBV3o20GjQwKmXAg,UNKNOWN,UNKNOWN,0
1KRnx1P4gYlkpmezGTERaA,UNKNOWN,UNKNOWN,0
7B4ZXiaDDcg04_N1A0DG9A,UNKNOWN,UNKNOWN,0
Vyc16Q_MNfS6cgixdjbMPQ,UNKNOWN,UNKNOWN,0
VUOn9pztnaEX49Xfb_9L7A,UNKNOWN,UNKNOWN,0
1RBh8N3oGEQpu20Sq_BAwA,UNKNOWN,UNKNOWN,0
7yYexN1Q5ShE_z1MH2TDTw,UNKNOWN,UNKNOWN,0
9Aq0MmPAYcz-Xm2vbUq98A,UNKNOWN,UNKNOWN,0
1VTezD8PLosh-FeNxSRQ7g,UNKNOWN,UNKNOWN,0
meXjqyhTNLFmknY39y2sMg,UNKNOWN,UNKNOWN,0
-YBC5pR2eW0C2sPygH25MA,UNKNOWN,UNKNOWN,0
XLA5RQ-Afg-OgeLhSTjabQ,UNKNOWN,UNKNOWN,0
qbudAOzgoAZTNLTeu2xO3Q,UNKNOWN,UNKNOWN,0
zB4w1HYzZ9tBwjLNvLNc3Q,UNKNOWN,UNKNOWN,0
xNzD6FRuz3N1uz96d05VEA,UNKNOWN,UNKNOWN,0
xWvs1-iNlJtw3NTyWl2BbA,UNKNOWN,UNKNOWN,0
dAkg4Tucp7b5AIPwkqjAGg,UNKNOWN,UNKNOWN,0
6g8S6V0iyYu6QMvt0QfIqA,UNKNOWN,UNKNOWN,0
pM5OiwjOih7twp4mP0Rmhw,UNKNOWN,UNKNOWN,0
qMulwUzS64sdQyzcrHX1aA,UNKNOWN,UNKNOWN,0
Oyo5CWthu2upxxaf69MfIg,UNKNOWN,UNKNOWN,0
Z1mLBp6BMlHSQUh364vk1g,UNKNOWN,UNKNOWN,0
kDZm3fZcLhotRwC50XE_qg,UNKNOWN,UNKNOWN,0
_5eMIsRbyoY_aOw0jwIHHA,UNKNOWN,UNKNOWN,0
MUQS2XkrFl8QxCUHgSIzLA,UNKNOWN,UNKNOWN,0
_HxXA4jQXQzt_XxHW2_IzA,UNKNOWN,UNKNOWN,0
OhrbZ8e4v0XsD5Qi2eWb7g,UNKNOWN,UNKNOWN,0
gsjxrwdHqKdTeNx3GeDKNQ,UNKNOWN,UNKNOWN,0
zZa54XuYySbT1DI2WG4i3A,UNKNOWN,UNKNOWN,0
5CJL_2-XwCGBmOav4mFdYg,UNKNOWN,UNKNOWN,0
hK4myROC2GXOjb6aXKBV8g,UNKNOWN,UNKNOWN,0
a9J-UY498XO04vy38PKFUA,UNKNOWN,UNKNOWN,0
LObptJvHwCQNkXemJpG85w,UNKNOWN,UNKNOWN,0
PipYLRCLVC55HIXllbQ-rg,UNKNOWN,UNKNOWN,0
cIU_dhpQMtnHIirgHQ-Z4A,UNKNOWN,UNKNOWN,0
W3glSnEBN3--cPX-2aQkvg,UNKNOWN,UNKNOWN,0
HclsvIPHKPGPX0jAhH8hRg,UNKNOWN,UNKNOWN,0
0THp0OXZnZI_dXkVoxqhYg,UNKNOWN,UNKNOWN,0
8vrzErpjzhDabTWX1ZfOGA,UNKNOWN,UNKNOWN,0
IIN-zsEasYKm5gd_OClSYg,UNKNOWN,UNKNOWN,0
0IjBFHFm8M-VPyym-Xrkhw,UNKNOWN,UNKNOWN,0
ljUba4BS4SgzlVYznuMrQQ,UNKNOWN,UNKNOWN,0
LJQCv30PCIpC3FnvHF5mXQ,UNKNOWN,UNKNOWN,0
z6puJBjp677RIcu8pQbjFA,UNKNOWN,UNKNOWN,0
OadauYI0CkOeMM-LugddWg,UNKNOWN,UNKNOWN,0
6oZoFYdbvwqyk4gnkzJnqA,UNKNOWN,UNKNOWN,0
xcKB2QEppVgMARTWGYZGow,UNKNOWN,UNKNOWN,0
K4z0ODOZNuN2uRnL4IwApw,UNKNOWN,UNKNOWN,0
kxYiZnd7Y-3ibdwnMFuTzw,UNKNOWN,UNKNOWN,0
KPLFg6jWMXmRv5Dh1TKG6A,UNKNOWN,UNKNOWN,0
2GUe_YE0j-w09pHPmcYIYA,UNKNOWN,UNKNOWN,0
WYxSlAMiQ2NB7Ns8NKTTAw,UNKNOWN,UNKNOWN,0
w9gr1-mA-7zBHPjPL87Nsg,UNKNOWN,UNKNOWN,0
qhbUNmiGKmw343Fj7qlEsQ,UNKNOWN,UNKNOWN,0
l_KVZ7N-1biglZIHspgCtw,UNKNOWN,UNKNOWN,0
iDQ2WviQGxX_-4rhfOKYaQ,UNKNOWN,UNKNOWN,0
6rNqiBT0znKYGTHJ1S59mg,UNKNOWN,UNKNOWN,0
jG0m1-899xwYY3IXpTRRCQ,UNKNOWN,UNKNOWN,0
JTFNgfNr3Byq26UJ2gk46w,UNKNOWN,UNKNOWN,0
522GgMvOvzaKCEX6BfAtvg,UNKNOWN,UNKNOWN,0
1Vn_lex3LGGwuTo-xeJnww,UNKNOWN,UNKNOWN,0
SBDCGMQ1TvyjpTmet2qeGQ,UNKNOWN,UNKNOWN,0
T-lO5VHHDFhjh7c-zLe4Og,UNKNOWN,UNKNOWN,0
xSNqe0uRD2dKoCJ5kPZedg,UNKNOWN,UNKNOWN,0
ojI8XME6-SZXXqH4KJOlWA,UNKNOWN,UNKNOWN,0
q3SXDX-a-T_DMU2h2CJzcg,UNKNOWN,UNKNOWN,0
EetTynvxcovbSsAy7AWMtg,UNKNOWN,UNKNOWN,0
CiAZtA0C8AYcPdaaKt816A,UNKNOWN,UNKNOWN,0
99QE9dxqNDbx8XkucRLM7A,UNKNOWN,UNKNOWN,0
-xbQQR_ydEJGqYzHSF4DnQ,UNKNOWN,UNKNOWN,0
gqqHdBJqOVHDMy3jAdSkmw,UNKNOWN,UNKNOWN,0
9R2UXiCt1DgV8Yhm3WX2KA,UNKNOWN,UNKNOWN,0
GNTD4cBdmdbBlP9hMLoYTA,UNKNOWN,UNKNOWN,0
x96SxIclNKmAgTEjQbkhxg,UNKNOWN,UNKNOWN,0
CoGcHxwZNwG3gdMJey_UXQ,UNKNOWN,UNKNOWN,0
I4ZHa5S7vPMBauConLlbSg,UNKNOWN,UNKNOWN,0
3X7dy9FD3fQ8fQ-WBBzDMw,UNKNOWN,UNKNOWN,0
Ez19rh3QYscLLueFrStckQ,UNKNOWN,UNKNOWN,0
HLF0c9v0vwzoQZIa8H30LQ,UNKNOWN,UNKNOWN,0
BYYTKKHMGoTPjILP-WMpFw,UNKNOWN,UNKNOWN,0
G9h56Qy5DudCqKBmbPWyzQ,UNKNOWN,UNKNOWN,0
gwhETp-9hZo43B67cEos8g,UNKNOWN,UNKNOWN,0
ohmAuxcbQORcRPeDmKE62w,UNKNOWN,UNKNOWN,0
Jv-M0CM24Fu3XtrGKnzHiw,UNKNOWN,UNKNOWN,0
SXbezCVeHdTMywIUA0pyAA,UNKNOWN,UNKNOWN,0
op0sZT-TNyeTMw0m3HUUDQ,UNKNOWN,UNKNOWN,0
t10X85k_m8RuAZZgoMzvXg,UNKNOWN,UNKNOWN,0
Kbbm6Vd5UdbP10dwjBghRw,UNKNOWN,UNKNOWN,0
b1KgvPR5WdhWwR1HRuSpVg,UNKNOWN,UNKNOWN,0
ShUREGiU1IjHuPYq4jVvng,UNKNOWN,UNKNOWN,0
JsFTgZEGe3xuTMdJQgx2Eg,UNKNOWN,UNKNOWN,0
eigkQ_PuRON8Se265NqQDQ,UNKNOWN,UNKNOWN,0
qguNCDVXJiLwyxOFgtB6Sw,UNKNOWN,UNKNOWN,0
qEg0K_45TBlzHMOR9GC4Pg,UNKNOWN,UNKNOWN,0
S82G7PzoKcGOXYSrb-sjRA,UNKNOWN,UNKNOWN,0
GCen6oV-_6PfMP_uKN-dZw,UNKNOWN,UNKNOWN,0
H1azXnUsaPhWA3q_JroTIA,UNKNOWN,UNKNOWN,0
5FAY_DhlgvNyUABqAgZZIQ,UNKNOWN,UNKNOWN,0
edlXmSlEUsxm5PhDjsB0yw,UNKNOWN,UNKNOWN,0
2HADvskBEVOatrQiHKUfew,UNKNOWN,UNKNOWN,0
Me5FHm24cY34eDD2P0QmUw,UNKNOWN,UNKNOWN,0
vEoMx8AjjPyLH7giFLpMAw,UNKNOWN,UNKNOWN,0
hCfp6jF1yisOfwYO-88e_g,UNKNOWN,UNKNOWN,0
AybRGjyV28LHQ9LTAfYDug,UNKNOWN,UNKNOWN,0
jN28NzCuKPhKoQKlCT9p4w,UNKNOWN,UNKNOWN,0
C7iMpppQhisf5Lybc5y9tw,UNKNOWN,UNKNOWN,0
gCg2igf-MMtnB2X-C0crwQ,UNKNOWN,UNKNOWN,0
7VBdG44Qd3_8SV_4NYCxKA,UNKNOWN,UNKNOWN,0
Mw1Q04VtMm3vG3pBByXRtQ,UNKNOWN,UNKNOWN,0
Whgi9NgVGVedmyNjtWcRfQ,UNKNOWN,UNKNOWN,0
axLuBKYbu_c-W_g61vsWtg,UNKNOWN,UNKNOWN,0
Swm_uMOWNcJDZz5lXWyzKA,UNKNOWN,UNKNOWN,0
LwNZ1AR4_5iukgQYuhmTOg,UNKNOWN,UNKNOWN,0
_M-jfz2X_QFr2VwKSvbhxQ,UNKNOWN,UNKNOWN,0
qsEbriXbvQVaORyJSkCEzQ,UNKNOWN,UNKNOWN,0
maI7TBB32kGuRkfxxA8s6A,UNKNOWN,UNKNOWN,0
S5RLqt9XkvZxoTMKXuF-MA,UNKNOWN,UNKNOWN,0
1End3eamvpqP331RGcheBA,UNKNOWN,UNKNOWN,0
HshrxbgbYoLYq2ufpj-t_A,UNKNOWN,UNKNOWN,0
ry9sjfc7MO8e7fgS8b0oGQ,UNKNOWN,UNKNOWN,0
tzk_czVB1Rn7jSl_uMVKCQ,UNKNOWN,UNKNOWN,0
rO2bS0FL6yOvTtG1YCIfvQ,UNKNOWN,UNKNOWN,0
cL1hu4ntD1UV5Gewz_esng,UNKNOWN,UNKNOWN,0
hQXN51Oq0Oje3Ck9nwsGLw,UNKNOWN,UNKNOWN,0
x4txqZRe2f8-sTzt0myCVg,UNKNOWN,UNKNOWN,0
iocG2xLxxHDmjsnGz9oikQ,UNKNOWN,UNKNOWN,0
5zpAZqSrsdltaduk67jOow,UNKNOWN,UNKNOWN,0
WCFz9KVJTtIXSVvD5NMYoQ,UNKNOWN,UNKNOWN,0
jhNjEYLVyS5X8xis_ravig,UNKNOWN,UNKNOWN,0
JhQvfo_WfX10TG9_7VO14g,UNKNOWN,UNKNOWN,0
Z5eukYH32_nFljOTC2DJ0g,UNKNOWN,UNKNOWN,0
9_qI_MCXaxUFfiArlHvGIA,UNKNOWN,UNKNOWN,0
w3lvOCY1MyiVLHa8JXcklg,UNKNOWN,UNKNOWN,0
RMt2bLmZQw6tcY0YFYDgmg,UNKNOWN,UNKNOWN,0
lDDWQ8SPCBiVcw44AWAmSw,UNKNOWN,UNKNOWN,0
8hDKFHyRrILlXp5DfTlSGw,UNKNOWN,UNKNOWN,0
BZSzoBFhkXBUQTx4Cgl5Aw,UNKNOWN,UNKNOWN,0
ttH3ZbUcncBRIXqT-YVPCg,UNKNOWN,UNKNOWN,0
2JqR8KKTul5NevLrZKfT_g,UNKNOWN,UNKNOWN,0
LP4qOWjeeSS4xiewMlPnOw,UNKNOWN,UNKNOWN,0
ZbHE1ZncONeH-q93GuVGdA,UNKNOWN,UNKNOWN,0
cZf3Cosu-Aw3D3uVtY9quA,UNKNOWN,UNKNOWN,0
tZFTod_4lMMoXpdHxqawLw,UNKNOWN,UNKNOWN,0
VFVyecs0nMFA4xizXkzvKA,UNKNOWN,UNKNOWN,0
Zho8ZhtK5JHMlvZQ535TKg,UNKNOWN,UNKNOWN,0
bfp51Aaft7T3M9gQnVsI_g,UNKNOWN,UNKNOWN,0
Od2VpwoOBxycNyQNOMJ6eQ,UNKNOWN,UNKNOWN,0
2hG6jS5v3Jj5SyYLBkouyA,UNKNOWN,UNKNOWN,0
F_IxBKdQ9BI5BG6EJkx7Fg,UNKNOWN,UNKNOWN,0
4g3LDISxATbcuAyNiZ6Ixw,UNKNOWN,UNKNOWN,0
bM3aI4lujkKeECEzqSOfeQ,UNKNOWN,UNKNOWN,0
Md8XLs5FUhSnUodFEVqYWQ,UNKNOWN,UNKNOWN,0
Iz6qBDbT_JATKj_HWcZSgg,UNKNOWN,UNKNOWN,0
aX5yv79RwdBHKbfszlRBMA,UNKNOWN,UNKNOWN,0
1CTapYK3FHvpiJaQhOaaIw,UNKNOWN,UNKNOWN,0
R6Vd0KrHR4VvaEoY_w2P0w,UNKNOWN,UNKNOWN,0
ZtdCS8XjmL4P6BvMOIQWag,UNKNOWN,UNKNOWN,0
ZPiiFtSUDsYn-LiudUjhUA,UNKNOWN,UNKNOWN,0
0B0M_31_OiRO_799K6H99Q,UNKNOWN,UNKNOWN,0
5qyVOOsTxMdEByXVkH6LQg,UNKNOWN,UNKNOWN,0
rcSrUWbaijEhe7w8w0NPOg,UNKNOWN,UNKNOWN,0
dJF4C707KVhFx1qcRJhlEA,UNKNOWN,UNKNOWN,0
RRw9I8pHt5PzgYGT2QeODw,UNKNOWN,UNKNOWN,0
r1l1g_xKVWdf8fCvlofw4w,UNKNOWN,UNKNOWN,0
EHDcxAlrrP4VPiZuQlrIrg,UNKNOWN,UNKNOWN,0
F04w4Ze-EuJ85Eoj_dCaGQ,UNKNOWN,UNKNOWN,0
rWG8wYqZ5O52k_CquR2erA,UNKNOWN,UNKNOWN,0
Im_fU7Z1cyebxB_G3WeCng,UNKNOWN,UNKNOWN,0
a6ybsdj3AubwTpO-a3oRvg,UNKNOWN,UNKNOWN,0
Xrwp7E9JjpVqeQH9CR73SQ,UNKNOWN,UNKNOWN,0
AztVIokc5VtP4m8r6kSnWw,UNKNOWN,UNKNOWN,0
19MbjvDqkPG6dGxr3kvK9w,UNKNOWN,UNKNOWN,0
B5VHqG8yQIC-WWcZvscTbQ,UNKNOWN,UNKNOWN,0
hds2OfMBeU1gp8mdHFmtaw,UNKNOWN,UNKNOWN,0
4aGIU5eD6iTsmNqKVvlLOg,UNKNOWN,UNKNOWN,0
gp6SI-YK5HCjTbES2xMQAQ,UNKNOWN,UNKNOWN,0
d-NDnFSfwUZ2wf4aDBic5Q,UNKNOWN,UNKNOWN,0
xlxDYmBKcxivtawHudutRw,UNKNOWN,UNKNOWN,0
mrnUt3IdLRf4j8WeeGGbpw,UNKNOWN,UNKNOWN,0
WpeM87bCUqC4CwDuMGNmBQ,UNKNOWN,UNKNOWN,0
EJCIWlH1eUnThIMROAkLYw,UNKNOWN,UNKNOWN,0
OgnEQFk9HmF6jGVM3hUM2Q,UNKNOWN,UNKNOWN,0
lRd_hQv2M24SUB_wg3nKJA,UNKNOWN,UNKNOWN,0
zHs5jZqZJBBt-JizAKktpA,UNKNOWN,UNKNOWN,0
c_VcdG84KcGRRQ23x-EpPA,UNKNOWN,UNKNOWN,0
TteyY0SmpELHkMROR6s7Vg,UNKNOWN,UNKNOWN,0
xHEqgRS_p8ZE8GTgcJc2Hg,UNKNOWN,UNKNOWN,0
GBT2NAN_-6PmL_xzabeh7A,UNKNOWN,UNKNOWN,0
Izj6jNylEJCvCNj3_nTNBQ,UNKNOWN,UNKNOWN,0
XpWFDkRm3Hk99DbC21c3HQ,UNKNOWN,UNKNOWN,0
Mfb5PoHtRV50w3MeSvDn7A,UNKNOWN,UNKNOWN,0
KvFjvYiagu-9YmcJbLd3Ew,UNKNOWN,UNKNOWN,0
AUl6myFhTAbEqt0GMdKHiw,UNKNOWN,UNKNOWN,0
906K25R91F4s8-s2unPBBQ,UNKNOWN,UNKNOWN,0
JKdmI3olc-hjjiJRH5ua7Q,UNKNOWN,UNKNOWN,0
kEnfAzu_Fgfi5wJQVW5caw,UNKNOWN,UNKNOWN,0
wqFkAsxYPA5tcdSkYMtrrw,UNKNOWN,UNKNOWN,0
AurgTYGyCItvvgFp9NQBag,UNKNOWN,UNKNOWN,0
gpSR5mYqy5XFd4_YRZU1Lw,UNKNOWN,UNKNOWN,0
8L_O-Kw2fcFxukkRcDjfgw,UNKNOWN,UNKNOWN,0
NVXpsc0s_MUiTXoPzB2d0g,UNKNOWN,UNKNOWN,0
h_-KUSA612pFEIGC_dCsKQ,UNKNOWN,UNKNOWN,0
yVanb8fVmGtQFEYw05lZUQ,UNKNOWN,UNKNOWN,0
oLb3-eXUFtCFJl2DuBhcvA,UNKNOWN,UNKNOWN,0
JSTkHbW3L7onBhSIZ4GL8w,UNKNOWN,UNKNOWN,0
UutHMmZx1CQcjiyfmVa_7g,UNKNOWN,UNKNOWN,0
lLj9ULb01sNIYDbYbeUqhA,UNKNOWN,UNKNOWN,0
Sjm47MTlpLs3U2IQhUlPsg,UNKNOWN,UNKNOWN,0
7zDYu0-v2rUUDuf8aSGvCg,UNKNOWN,UNKNOWN,0
wFU96ah70juScw822O4Zpw,UNKNOWN,UNKNOWN,0
sBIT-DM6clmy_FT2qZhXZw,UNKNOWN,UNKNOWN,0
l8tOW5Zxxv2UW3T5t-fR1Q,UNKNOWN,UNKNOWN,0
oviLltn52sIFHcClcT-BNA,UNKNOWN,UNKNOWN,0
kcZ-KVXOf50BbzsA1OX-tw,UNKNOWN,UNKNOWN,0
tXqaK0lBEE1XJbzDPsdFvg,UNKNOWN,UNKNOWN,0
RD-PqIwfJdprEnPwS9GS8Q,UNKNOWN,UNKNOWN,0
G8sVUbFOLGQQhp5hhvklaQ,UNKNOWN,UNKNOWN,0
H7sNsH19Alw40V9llN0tTw,UNKNOWN,UNKNOWN,0
_iGvLfEsqDwPUxRUAe6tUw,UNKNOWN,UNKNOWN,0
JFzNHt2epnXohVi_jvYsIA,UNKNOWN,UNKNOWN,0
Bwb5Av6OAY0z5L1tNVTmxg,UNKNOWN,UNKNOWN,0
sVeSK69iNUUsMU6tpXzl6Q,UNKNOWN,UNKNOWN,0
vgA3g9yQDQSABsxmQLtDkQ,UNKNOWN,UNKNOWN,0
tVr8OKk9B3ox89bTIO4GPQ,UNKNOWN,UNKNOWN,0
Qrl0_YV4Zni7UnYne2cwCA,UNKNOWN,UNKNOWN,0
EH-WY1bmJz2yDZROQbNsxA,UNKNOWN,UNKNOWN,0
jUjSL-G92gE9SnuI03DlZg,UNKNOWN,UNKNOWN,0
SQ6C_7F_Yh8I8EfGQFaH1Q,UNKNOWN,UNKNOWN,0
8zh9Uts1H32Cqfbar44TLw,UNKNOWN,UNKNOWN,0
sRjVdoydCJkvjKxsRqaLHg,UNKNOWN,UNKNOWN,0
lCcnNN6FsVGHQcuYiNmm4Q,UNKNOWN,UNKNOWN,0
tAFOgQj3D3oYeENK0--wmA,UNKNOWN,UNKNOWN,0
pt-lpbRPiOBQlk_IWIn6iQ,UNKNOWN,UNKNOWN,0
CAEc3lC_RV0RP6F6UwbE1g,UNKNOWN,UNKNOWN,0
KmuShPRAqHf77kdPaH6mcQ,UNKNOWN,UNKNOWN,0
oe-UlgLgJ22ctm8CjuCD4A,UNKNOWN,UNKNOWN,0
Yv7uZYJ5HJayw7kcxLq_xw,UNKNOWN,UNKNOWN,0
fjham4P9AYHTbcqNbo603w,UNKNOWN,UNKNOWN,0
Ul0xEMKGW3A8T2XFNWeAeA,UNKNOWN,UNKNOWN,0
iU2Wi0B_1daS_qIIv3bgUA,UNKNOWN,UNKNOWN,0
ASkRHwr9gsgvUztHU0Mjsg,UNKNOWN,UNKNOWN,0
NiQ_3tXqkoe6GaQ5w2sHaQ,UNKNOWN,UNKNOWN,0
kbZK4_B6FroqPpM2f7Po8Q,UNKNOWN,UNKNOWN,0
IO3iTBH0rX-G7E7wAreRSQ,UNKNOWN,UNKNOWN,0
mmMihsgFSb_7fp5rAXiW_A,UNKNOWN,UNKNOWN,0
N0l-6kdgRXEskiGw3ab05A,UNKNOWN,UNKNOWN,0
R0N96miR1wm_IIENgqmCeA,UNKNOWN,UNKNOWN,0
0rVpfVBXI3g21R0-_di3pA,UNKNOWN,UNKNOWN,0
oDM09XMN-FG0ii_gdVMrTw,UNKNOWN,UNKNOWN,0
tlJcdb_R5aGm6zN8yJD9HQ,UNKNOWN,UNKNOWN,0
RhV7sraRUB3km-gF-tmDow,UNKNOWN,UNKNOWN,0
5_uq9sjFbgMMLBWCtS_ZHA,UNKNOWN,UNKNOWN,0
G1zlyOYUjwHxyvxBFsKo8A,UNKNOWN,UNKNOWN,0
3CxiP8n7DAL-YOOTCW2wNw,UNKNOWN,UNKNOWN,0
KwMdV9OLQ8EVs0KaeB5Krg,UNKNOWN,UNKNOWN,0
ARc6rfAJP0T55EVWfvB1hQ,UNKNOWN,UNKNOWN,0
gCFf_GFUjgCSVcUe9yrphA,UNKNOWN,UNKNOWN,0
qMdxujiNZGzsDNQPOD0VEA,UNKNOWN,UNKNOWN,0
ZYocFoV0HhWzS_U7R7svqQ,UNKNOWN,UNKNOWN,0
V4sPxg8y29QDskQmMM1FIw,UNKNOWN,UNKNOWN,0
C-5TmWZONa0uRpar68nQfA,UNKNOWN,UNKNOWN,0
nuRLQaPYbH6raFgSv-C_8g,UNKNOWN,UNKNOWN,0
HRLHrJudlNsmtY-je3PDLQ,UNKNOWN,UNKNOWN,0
YNHvFEvp9VDNwX5VhRanYQ,UNKNOWN,UNKNOWN,0
EEePiBwchl-TIBVcTdE0RA,UNKNOWN,UNKNOWN,0
7_n9hWnaWKRCUOLNPlBLwA,UNKNOWN,UNKNOWN,0
d2IDbGP7tT8C6vBtxdpmLg,UNKNOWN,UNKNOWN,0
zY7qtXlXMSWYUea0C335ag,UNKNOWN,UNKNOWN,0
02eH78Tc5Cxxy-CIqhzx-A,UNKNOWN,UNKNOWN,0
ZsMO1gdH1s0hIlEZ6iGsMQ,UNKNOWN,UNKNOWN,0
PpHnxQaRP2JNjJODQDX9GA,UNKNOWN,UNKNOWN,0
wSgMEiuEhNyfBPAKjLuRgw,UNKNOWN,UNKNOWN,0
PSMJesRmIDmust2MUw7aQA,UNKNOWN,UNKNOWN,0
yxUTLbiCBioIRaYWCI-jJQ,UNKNOWN,UNKNOWN,0
WLblFINiPI18_o1OdDsnVg,UNKNOWN,UNKNOWN,0
3q1WH45HmzDwSCzUl00KJA,UNKNOWN,UNKNOWN,0
Sfc8Haz2Yri8Mo1L0E0TsA,UNKNOWN,UNKNOWN,0
pidzGfl4l7Vw1AcBl9gzbw,UNKNOWN,UNKNOWN,0
1B7oil1p-lkorF0ig5G54g,UNKNOWN,UNKNOWN,0
LxPNKVBrbqIHog3MI-rkDQ,UNKNOWN,UNKNOWN,0
ZDvS8DtnkYa8jY703MflEw,UNKNOWN,UNKNOWN,0
XkeK_iBSs76WEWwbEdbu8w,UNKNOWN,UNKNOWN,0
9pTewioF128zRmHKAYGYDQ,UNKNOWN,UNKNOWN,0
Rs1P2TXhuieeVQCsmInh8A,UNKNOWN,UNKNOWN,0
boNhmdGPPRv_pXjRVlLbvQ,UNKNOWN,UNKNOWN,0
eTUDAJdOHBwKa2yaD_jB6Q,UNKNOWN,UNKNOWN,0
